,Flow*,P,Q,P | G(Q),tentative eval,root detection,composing flowpipe,Total
0,54.762247800827026,6.580396890640259,51.79544448852539,58.48664569854736,3.231802463531494,8.021407842636108,44.88821864128113,113.44332575798035
1,48.61624622344971,8.257422685623169,52.709516286849976,61.104183197021484,3.349703550338745,8.750717878341675,46.617637157440186,109.91981840133667
2,50.92455267906189,6.716394901275635,60.89450931549072,67.73093605041504,3.319934368133545,8.257192850112915,53.529772996902466,118.82409977912903
3,55.82471323013306,6.064269781112671,56.986960649490356,63.176581144332886,3.113773822784424,7.428909778594971,50.13708710670471,119.18769955635071
4,58.56280207633972,6.718963623046875,48.85477423667908,55.67177104949951,3.0760209560394287,7.266683101654053,43.1841094493866,114.38971853256226
