Flow*,P,Q,P | F(Q),tentative eval,root detection,composing flowpipe,composing atomic,Total
0,103.01530909538269,24.536965131759644,66.44817161560059,182.24309587478638,3.4515280723571777,5.300950765609741,79.33724045753479,0.023958921432495117,194.29709887504578
1,103.78927803039551,30.376147031784058,76.26747798919678,213.5371799468994,3.702702045440674,5.9221413135528564,93.80562329292297,0.022838592529296875,210.71988916397095
2,101.71856546401978,28.66693639755249,69.48700308799744,196.52761840820312,3.6354382038116455,5.741541385650635,85.78861165046692,0.021756649017333984,200.15659594535828
3,102.59425377845764,26.572587490081787,74.54524302482605,202.4212236404419,3.4969959259033203,5.674048185348511,88.93690514564514,0.023542165756225586,203.9873321056366
4,101.75345087051392,24.37796187400818,67.62585115432739,184.19624662399292,3.4904062747955322,5.297666072845459,80.29254221916199,0.023154258728027344,194.01874232292175
5,104.41126155853271,23.577231884002686,66.43610548973083,180.24358749389648,3.488429307937622,5.12040901184082,78.62036538124084,0.02173757553100586,194.69005846977234
6,103.12945437431335,33.890445709228516,64.15324449539185,196.30040979385376,3.4128079414367676,5.346311569213867,86.41263484954834,0.021289587020874023,201.45714330673218
7,104.60274004936218,23.41207480430603,71.18239903450012,189.37569522857666,3.554672956466675,5.497888088226318,82.59759211540222,0.02195119857788086,199.4629831314087
8,109.75923562049866,22.14795708656311,66.63358879089355,177.80104684829712,3.449059247970581,5.313781976699829,77.20181965827942,0.022848844528198242,198.83649682998657
9,106.07463574409485,22.57168436050415,67.94526290893555,181.25516510009766,3.6540637016296387,5.232247829437256,78.78559923171997,0.021966218948364258,196.8607861995697
10,105.73141193389893,25.13063335418701,67.0270266532898,184.488365650177,3.5053963661193848,5.2222278118133545,80.61817908287048,0.021686315536499023,198.14001488685608
11,101.97491335868835,24.061861991882324,78.07950234413147,204.46517896652222,4.047355890274048,6.004625082015991,88.88990879058838,0.02471923828125,204.42206454277039
12,107.4031240940094,26.768231868743896,66.80275797843933,187.3506064414978,3.4624879360198975,5.295319080352783,81.92291069030762,0.0236818790435791,201.24557280540466
13,101.13601064682007,23.100665807724,80.68009853363037,207.82541799545288,3.755885124206543,6.098538637161255,90.68713927268982,0.024111509323120117,205.21654605865479
14,106.26148581504822,26.841980695724487,64.88096642494202,183.66805791854858,3.693183422088623,5.20771598815918,79.94957995414734,0.02178025245666504,198.25673699378967
15,106.79123973846436,22.915676832199097,71.43493914604187,188.94262647628784,3.627591371536255,5.360531330108643,82.41797518730164,0.022773027420043945,201.4644637107849
16,106.80805611610413,23.694473028182983,65.85069632530212,179.34183502197266,3.4622583389282227,5.202475070953369,78.04240274429321,0.023532867431640625,196.66608142852783
17,102.19316959381104,30.203765869140625,78.13981533050537,216.94247007369995,3.671348810195923,5.9671454429626465,95.48851346969604,0.024249792098999023,210.8346848487854
18,104.67393803596497,22.329147577285767,69.52873063087463,183.93174028396606,3.504709482192993,5.417919158935547,80.0093424320221,0.022648096084594727,196.80899739265442
19,103.42443060874939,25.09565043449402,66.24061870574951,182.87514686584473,3.4491591453552246,5.190847635269165,79.87597393989563,0.021608829498291016,195.07457995414734
20,103.23480272293091,23.040465354919434,67.36303997039795,181.01699256896973,3.495622396469116,5.2255988121032715,78.8071436882019,0.022619962692260742,193.94274592399597
21,105.84946370124817,24.141945838928223,72.84272789955139,194.24078226089478,3.5960423946380615,5.517104864120483,84.88250732421875,0.022980690002441406,203.19792222976685
22,102.91599726676941,26.718601942062378,76.86354422569275,207.3774127960205,3.929513454437256,5.9652814865112305,90.31908512115479,0.023135662078857422,206.76884961128235
23,101.39695930480957,22.542744636535645,65.62462663650513,176.55309772491455,3.5391008853912354,5.060508966445923,76.84793210029602,0.021024703979492188,189.85379576683044
24,104.89987826347351,24.64270281791687,66.68260264396667,182.86474227905273,3.666924238204956,5.176684617996216,79.51866722106934,0.023236513137817383,196.4932336807251
25,104.12700724601746,26.131554126739502,69.66379356384277,191.81898736953735,3.548938512802124,5.386620283126831,83.93300414085388,0.023089885711669922,200.2146556377411
26,105.48333740234375,29.03799033164978,79.54229259490967,217.37244987487793,3.7107150554656982,6.0712058544158936,95.54593515396118,0.02517986297607422,214.35497856140137
27,105.02811765670776,34.761162519454956,75.56495189666748,220.85381746292114,3.745532751083374,6.16784930229187,97.1352469921112,0.0237576961517334,215.6363136768341
28,103.02295875549316,25.861263036727905,70.95458459854126,193.85821151733398,3.467465400695801,5.738594055175781,84.62651133537292,0.02423381805419922,200.13753986358643
29,102.57234859466553,22.89028787612915,72.76109051704407,191.547700881958,3.6083731651306152,5.582428932189941,83.4813494682312,0.023794174194335938,198.51562428474426
