Flow*,P,Q,P | G(Q),tentative eval,root detection,composing flowpipe,Total
53.60361361503601,3.524210214614868,33.800729513168335,37.416483640670776,0.8992972373962402,1.875333547592163,33.479613065719604,91.17663359642029
49.058629274368286,3.5963401794433594,34.10525822639465,37.79670834541321,0.7876102924346924,1.893540382385254,33.94825053215027,87.00565457344055
53.437320947647095,3.336945056915283,33.29974627494812,36.732001543045044,0.79949951171875,1.8463172912597656,32.941839933395386,90.31299042701721
49.51608872413635,3.4954466819763184,43.38622331619263,46.97741508483887,0.9482555389404297,2.300016403198242,42.345909118652344,96.61461281776428
49.49061894416809,3.450458526611328,34.1959068775177,37.748075008392334,0.8623859882354736,1.8904469013214111,33.80867600440979,87.3712203502655
49.129252910614014,3.4097471237182617,34.56056547164917,38.06604051589966,0.7871241569519043,1.901097297668457,34.19375705718994,87.31852269172668
54.25122284889221,3.843071937561035,33.72415614128113,39.46084928512573,0.8465261459350586,1.929189920425415,33.69312763214111,93.85536527633667
49.27731966972351,5.241647481918335,33.671298027038574,40.78281784057617,0.9799456596374512,1.9846460819244385,34.821330547332764,90.1989963054657
49.4830424785614,4.082476615905762,33.449692487716675,37.634543657302856,0.9231624603271484,1.8841133117675781,33.64421725273132,87.2585437297821
49.125802755355835,3.3849194049835205,37.21947526931763,40.70142340660095,0.8239681720733643,2.0229036808013916,36.61172032356262,89.96672415733337
49.90744185447693,3.9988090991973877,40.35357475280762,46.39582848548889,0.9807424545288086,2.554513931274414,39.38733148574829,96.43083047866821
70.46432876586914,4.872969627380371,46.448153495788574,51.42916297912598,1.1513042449951172,2.7868449687957764,45.79620099067688,122.11009049415588
74.20754051208496,4.761920213699341,42.75227212905884,47.65339732170105,1.1458795070648193,2.557983636856079,42.316060304641724,122.0794882774353
49.868319511413574,4.013498306274414,39.43953514099121,45.50260305404663,0.9549167156219482,2.491813898086548,38.60025930404663,95.53741717338562
77.81218028068542,4.058437347412109,40.24213123321533,44.405726194381714,0.9855606555938721,2.385201930999756,39.54277420043945,122.46823239326477
81.07958245277405,4.143107652664185,40.80087733268738,45.041261196136475,1.0630848407745361,2.4362168312072754,40.02701163291931,126.35939812660217
57.80207109451294,3.6680941581726074,36.33008575439453,40.093745946884155,0.96490478515625,2.0029456615448,35.839783906936646,98.12948346138
62.01032280921936,3.4660050868988037,34.99290943145752,38.559648752212524,0.8342006206512451,1.9232738018035889,34.57743215560913,100.76822018623352
50.63757920265198,2.752469539642334,31.334600925445557,34.16515302658081,0.736600399017334,1.7319622039794922,30.609047889709473,84.96813583374023
44.66820168495178,3.4422595500946045,30.490875005722046,34.01375079154968,0.7311456203460693,1.7078418731689453,30.516866207122803,78.80260682106018
