,Flow*,P,Q,P | G(Q),tentative eval,root detection,composing flowpipe,Total
0,50.19444179534912,4.529646635055542,5.707812070846558,10.328794479370117,0.8728089332580566,0.005201816558837891,8.78313684463501,60.679837226867676
1,50.84321904182434,4.840234041213989,7.473094701766968,12.406711339950562,1.110436201095581,0.005644559860229492,10.517626523971558,63.4119668006897
2,54.523298501968384,4.7199952602386475,6.152995586395264,10.951843500137329,0.9378628730773926,0.00536346435546875,9.321006298065186,65.6348934173584
3,50.49164009094238,4.59388542175293,5.83113169670105,10.506449460983276,0.8974184989929199,0.005247831344604492,8.936787366867065,61.139755964279175
4,52.43862318992615,4.646413087844849,6.1227357387542725,10.868737697601318,0.9347712993621826,0.005432605743408203,9.206989049911499,63.48331427574158
