,Flow*,P,Q,P | F(Q),tentative eval,root detection,composing flowpipe,composing atomic,Total
0,105.66837191581726,14.419286489486694,129.47034692764282,287.9795837402344,1.311323642730713,0.03783106803894043,24.315520524978638,116.48319911956787,249.82023906707764
1,110.3215880393982,14.720158815383911,120.16198515892029,269.99246549606323,1.3291151523590088,0.049916744232177734,24.347735166549683,107.60394406318665,245.50917434692383
2,104.924325466156,13.0414137840271,122.51318645477295,271.3436698913574,1.3146686553955078,0.030757904052734375,23.038331031799316,109.41496133804321,240.75921654701233
3,105.80765581130981,13.461243629455566,127.5744640827179,282.2816848754883,1.3415591716766357,0.03555130958557129,23.97602152824402,113.96487259864807,247.1171054840088
4,108.19290328025818,15.078040599822998,130.7720241546631,291.95832204818726,1.512000560760498,0.043836355209350586,24.69070029258728,106.96806788444519,254.36374306678772
5,104.84436559677124,14.792344331741333,111.74954438209534,253.34439611434937,1.4725537300109863,0.03909039497375488,24.325308799743652,99.18888330459595,231.70701026916504
6,107.55702328681946,13.422106981277466,120.7756700515747,268.6189947128296,1.306562900543213,0.06418251991271973,23.315720796585083,107.700364112854,242.0156548023224
7,106.86728572845459,13.95821762084961,126.81583666801453,281.79199266433716,1.3144848346710205,0.026332378387451172,24.461148977279663,113.29362058639526,247.91380095481873
8,107.64702248573303,14.76572060585022,119.04698276519775,267.88808727264404,1.3818774223327637,0.03743934631347656,24.5025794506073,106.33027148246765,241.7852144241333
9,104.48972344398499,14.280657529830933,119.94693565368652,268.6674647331238,1.4210257530212402,0.037696123123168945,24.35337996482849,106.95458698272705,238.96553325653076
10,106.94052982330322,13.049718618392944,121.29061555862427,268.9342784881592,1.3240766525268555,0.029547691345214844,23.04809808731079,107.95086216926575,241.55146837234497
11,106.2309820652008,13.68753695487976,123.44973254203796,274.4918894767761,1.3056249618530273,0.028611421585083008,23.88057231903076,110.25730776786804,243.61835050582886
12,107.03775835037231,14.348441362380981,120.31627130508423,269.5400056838989,1.324949026107788,0.011902809143066406,24.307567596435547,107.40763735771179,241.96470475196838
13,104.97015500068665,15.35691785812378,118.2069845199585,267.3678984642029,1.4622607231140137,0.040506839752197266,24.80623960494995,105.80999565124512,238.84461450576782
14,110.85686135292053,13.74932599067688,115.79850935935974,259.35062313079834,1.5775554180145264,0.0403904914855957,23.092997550964355,103.05691432952881,240.6781029701233
15,104.28181481361389,14.348734855651855,128.3501374721527,285.6323986053467,1.452479600906372,0.03935599327087402,24.857138633728027,114.56474232673645,247.23972272872925
16,108.4739282131195,15.0686776638031,121.47460150718689,273.29063749313354,1.323970079421997,0.032035112380981445,24.89469861984253,108.56034755706787,245.2690510749817
17,104.90326595306396,15.07291865348816,119.61175608634949,269.5776195526123,1.35001802444458,0.02979731559753418,25.10521101951599,106.74428129196167,239.83553767204285
18,104.44943189620972,12.979870557785034,116.6903486251831,259.54811906814575,1.308880090713501,0.026326656341552734,22.883774995803833,103.61745381355286,234.368967294693
19,105.37422704696655,14.524487733840942,123.59519696235657,276.45544052124023,1.3825953006744385,0.03533482551574707,24.219072341918945,110.77592825889587,243.81571197509766
20,107.02308392524719,14.694847822189331,121.70748901367188,273.0258321762085,1.3239920139312744,0.05652618408203125,24.460977792739868,109.008620262146,243.69947338104248
21,105.28311705589294,14.920791387557983,124.1545250415802,278.42724657058716,1.3555736541748047,0.03937816619873047,25.182109594345093,111.01552534103394,244.64696598052979
22,105.64462423324585,13.754040956497192,114.21347618103027,256.12846994400024,1.366938829421997,0.03058314323425293,23.478806972503662,101.31573176383972,233.8671910762787
23,108.89286303520203,14.02391242980957,124.70917081832886,277.65830421447754,1.3048052787780762,0.05036211013793945,23.834726095199585,111.8014748096466,247.87057518959045
24,104.98759531974792,15.153081893920898,121.0042839050293,272.58040142059326,1.3303313255310059,0.05338907241821289,25.011237382888794,108.11801528930664,241.514545917511
25,108.01683759689331,14.672531843185425,119.58272957801819,268.7368264198303,1.3338561058044434,0.028664827346801758,24.38486337661743,107.09195566177368,242.5718972682953
26,109.3647825717926,13.081578969955444,118.75265526771545,263.89146995544434,1.432342290878296,0.0313267707824707,23.299479484558105,105.28010082244873,241.45806670188904
27,103.87313151359558,13.79737138748169,121.61648058891296,271.04098749160767,1.3003993034362793,0.02091526985168457,23.86180830001831,108.60793805122375,239.5489854812622
28,105.63879370689392,14.73752212524414,125.52621674537659,280.77113342285156,1.3891782760620117,0.03578066825866699,25.3178231716156,112.04327034950256,246.16981172561646
29,105.21664118766785,15.250610113143921,120.25005578994751,271.20926427841187,1.3313324451446533,0.04731893539428711,25.26591444015503,107.31892657279968,240.96551060676575
