,Flow*,P,Q,P | G(Q),tentative eval,root detection,composing flowpipe,Total
0,51.74412989616394,3.256040096282959,27.42102575302124,30.77431058883667,0.9035899639129639,5.182434320449829,23.44887638092041,82.67039322853088
1,55.23055648803711,3.3117623329162598,27.02220320701599,30.428344011306763,0.8513612747192383,5.571835994720459,22.821085214614868,85.81431531906128
2,48.64874076843262,3.9305248260498047,28.692036151885986,32.71341037750244,0.920992374420166,6.542968273162842,24.021158695220947,81.50463199615479
3,47.42030715942383,2.8986544609069824,23.140843152999878,26.131223917007446,0.7376341819763184,4.774104356765747,19.561383962631226,73.69490599632263
4,45.55315089225769,2.6675679683685303,22.12570858001709,24.880751371383667,0.6840579509735107,4.490715980529785,18.698121309280396,70.5514166355133
