Flow*,P,Q,P | F(Q),tentative eval,root detection,composing flowpipe,composing atomic,Total
0,83.35703563690186,12.157633543014526,182.4663212299347,389.45280838012695,2.914846658706665,0.03641366958618164,29.8770489692688,159.69197750091553,278.216290473938
1,79.95704102516174,12.91799545288086,201.18651413917542,428.4434976577759,2.9514846801757812,0.03943824768066406,30.77989649772644,178.55618453025818,294.31564688682556
2,81.95252203941345,13.836111783981323,195.02369904518127,417.9211049079895,3.0095598697662354,0.04021477699279785,31.281944751739502,172.6642768383026,291.04605507850647
3,80.7137987613678,13.414830207824707,196.0378565788269,419.1636390686035,3.2655673027038574,0.046694278717041016,31.25420641899109,173.155291557312,290.43214297294617
4,80.84497117996216,13.52531909942627,178.4516670703888,384.14454078674316,2.9803545475006104,0.05050015449523926,31.006641626358032,156.04873776435852,273.0569987297058
5,81.21933603286743,13.399994373321533,192.17183589935303,411.35158681869507,2.9738717079162598,0.045943260192871094,31.259625911712646,169.49817752838135,287.01805996894836
6,81.05679416656494,14.128105163574219,193.9446530342102,416.408899307251,3.0346176624298096,0.03869462013244629,31.99285364151001,171.31356525421143,289.402957201004
7,81.1033570766449,13.625452041625977,183.57287502288818,394.65608978271484,2.935519218444824,0.03766632080078125,31.17421317100525,161.4235336780548,278.5992739200592
8,81.9714994430542,13.680171012878418,174.03600001335144,375.68059158325195,3.0626368522644043,0.0357966423034668,31.32828712463379,151.34418869018555,269.9482226371765
9,80.91387748718262,12.980294704437256,199.93524050712585,426.0753893852234,3.3740928173065186,0.03449606895446777,31.197614669799805,176.33898425102234,294.0879693031311
10,80.51115846633911,14.383704900741577,190.08004784584045,409.2046527862549,3.455172300338745,0.03876852989196777,31.655534505844116,167.50065779685974,285.2484221458435
11,84.50225067138672,14.61581015586853,188.82138109207153,407.065815448761,3.3182201385498047,0.051611900329589844,31.819307327270508,166.5357632637024,288.1782991886139
12,80.91587281227112,14.65137529373169,166.5882453918457,362.7176299095154,3.251073122024536,0.042405128479003906,32.053189277648926,143.98118352890015,262.4171676635742
13,80.11480498313904,13.658520936965942,197.0352385044098,421.68857431411743,3.530442476272583,0.04451704025268555,31.01973032951355,174.1129548549652,291.13043999671936
14,80.59138488769531,13.782609701156616,197.11515879631042,422.03261137008667,2.998749256134033,0.029932498931884766,31.743829011917114,174.2477650642395,291.7318797111511
15,80.9128258228302,13.930934190750122,234.97672200202942,498.0869002342224,3.0197365283966064,0.03603243827819824,31.296626806259155,168.6188497543335,330.0889685153961
16,82.52862858772278,13.86245322227478,170.24193811416626,368.3963279724121,2.948496103286743,0.04091668128967285,31.641911029815674,147.63938689231873,266.8627212047577
17,83.13895869255066,13.461243391036987,187.6306324005127,402.4574818611145,3.1990060806274414,0.02704620361328125,31.108365058898926,164.86967992782593,284.54464316368103
18,80.88615369796753,13.94444227218628,195.29532718658447,418.75481033325195,3.041151285171509,0.04218125343322754,31.964576721191406,172.40999484062195,290.43324971199036
19,81.0832245349884,14.712540626525879,187.87245750427246,405.39553451538086,3.351562976837158,0.03157639503479004,32.25990152359009,165.17339181900024,283.9110713005066
20,82.57750010490417,14.016734838485718,172.0483648777008,372.3832674026489,3.0419578552246094,0.034978389739990234,31.393147468566895,149.8308322429657,268.90588760375977
21,80.68570303916931,13.193740129470825,186.05165767669678,398.745662689209,2.940079689025879,0.02289438247680664,31.117040872573853,163.30436325073242,280.22024297714233
22,81.2640655040741,13.772698163986206,191.4411211013794,410.6282567977905,2.9934935569763184,0.040404558181762695,31.56615900993347,168.7779040336609,286.7374436855316
23,84.00497627258301,13.923921585083008,189.4697127342224,407.0330390930176,3.2126646041870117,0.04824018478393555,31.625282526016235,166.7260398864746,287.6723442077637
24,80.84380435943604,13.920892715454102,183.26296734809875,394.6026020050049,2.997055768966675,0.029239892959594727,31.916195392608643,160.4562599658966,278.26836490631104
25,80.20105051994324,13.404837131500244,186.90954613685608,400.87217378616333,3.0992207527160645,0.04040217399597168,31.13163685798645,164.02564191818237,280.7688913345337
26,81.33251070976257,14.007384061813354,188.41053462028503,405.09370613098145,3.008976459503174,0.048319339752197266,31.622594833374023,165.96719336509705,284.01311326026917
27,82.52883172035217,15.145829916000366,193.2575180530548,417.09093475341797,3.192350387573242,0.054076194763183594,32.76390337944031,170.6132049560547,291.2459216117859
28,81.95362901687622,14.180042266845703,182.66016030311584,393.90115547180176,3.071810007095337,0.039513349533081055,31.99294900894165,159.97943902015686,279.04753041267395
29,81.6601824760437,13.185027599334717,162.2229027748108,351.02676820755005,3.0242536067962646,0.045538902282714844,30.62305974960327,139.93770217895508,257.29629826545715
