Flow*,P,Q,P | F(Q),tentative eval,root detection,composing flowpipe,Total
64.06830763816833,13.388373851776123,59.4282169342041,72.8947491645813,3.0552914142608643,3.644974946975708,63.84750485420227,137.06370878219604
64.42920851707458,13.314854145050049,59.313684701919556,72.7064094543457,3.0623204708099365,3.6341195106506348,63.6950945854187,137.22601675987244
64.0469114780426,13.288735389709473,59.239985942840576,72.60626816749573,3.0139167308807373,3.634737491607666,63.63843321800232,136.75821733474731
64.00389242172241,13.30617618560791,59.3961980342865,72.77645874023438,3.059953212738037,3.653139114379883,63.751893281936646,136.88103032112122
64.03762602806091,13.340371131896973,59.30871319770813,72.72480154037476,3.0811405181884766,3.6361336708068848,63.68611192703247,136.86366176605225
64.34304881095886,13.418996572494507,59.71456480026245,73.21080780029297,3.0701029300689697,3.6582319736480713,64.15376496315002,137.65496969223022
64.2907965183258,13.340266466140747,59.47552514076233,72.9095721244812,3.0850327014923096,3.641913652420044,63.844703674316406,137.29362177848816
64.06136679649353,13.430419206619263,59.756500005722046,73.26892685890198,3.098130226135254,3.6745433807373047,64.15825080871582,137.4330415725708
63.90786576271057,13.304637670516968,59.37637162208557,72.77022099494934,3.0835344791412354,3.636211395263672,63.716567516326904,136.7759246826172
63.96735978126526,13.311182498931885,59.460734128952026,72.8489875793457,3.0748612880706787,3.6446573734283447,63.80653953552246,136.9152340888977
63.94738698005676,13.398854970932007,60.94426774978638,74.43006086349487,3.051955461502075,3.6366734504699707,63.8391478061676,138.60423135757446
64.16946005821228,13.342767715454102,60.867372274398804,74.3215880393982,3.0444588661193848,3.647599935531616,63.69994521141052,138.73598337173462
63.96582007408142,13.322885513305664,61.415183305740356,74.81397032737732,3.0826261043548584,3.668456792831421,64.0774793624878,139.00279140472412
63.85748100280762,13.329999208450317,60.96644139289856,74.37315249443054,3.064279079437256,3.638298749923706,63.7950119972229,138.45305609703064
84.76206374168396,14.881179571151733,65.81871461868286,80.794016122818,3.56608510017395,4.1180479526519775,70.36382341384888,165.81907153129578
84.75485181808472,14.79678988456726,65.58507418632507,80.46677017211914,3.5184996128082275,4.116687536239624,70.11223602294922,165.47756719589233
84.92455744743347,14.773493528366089,65.43764472007751,80.30624198913574,3.524324417114258,4.087495565414429,69.97572016716003,165.4915750026703
84.84211611747742,14.828968286514282,65.62196087837219,80.53603887557983,3.569307327270508,4.116400241851807,70.1279809474945,165.63576650619507
81.54147624969482,14.342992544174194,63.35042095184326,77.78714513778687,3.34079647064209,3.9622201919555664,67.9072778224945,159.56157279014587
80.99074125289917,14.293274641036987,63.18575835227966,77.57627582550049,3.3109445571899414,3.950239658355713,67.7279303073883,158.79878664016724
81.07192850112915,14.41478705406189,63.416035175323486,77.92229104042053,3.3515262603759766,3.9569225311279297,68.01845169067383,159.21909260749817
81.12866020202637,14.296798467636108,63.25331997871399,77.65273523330688,3.3080379962921143,3.9547603130340576,67.80844140052795,159.0221254825592
66.95735430717468,13.565515518188477,60.66257119178772,74.30982398986816,3.0963785648345947,3.7640023231506348,65.05221700668335,141.3861014842987
67.01697254180908,13.635900020599365,60.41937518119812,74.16079497337341,3.1088016033172607,3.7443947792053223,64.883798122406,141.29633450508118
66.97992014884949,13.638132572174072,60.78600859642029,74.52126455307007,3.141669750213623,3.7482879161834717,65.19449853897095,141.61445450782776
66.76716661453247,13.758274555206299,60.31607532501221,74.17522025108337,3.1075007915496826,3.7360122203826904,64.9197039604187,141.06458973884583
65.11878967285156,13.457835674285889,59.70874047279358,73.25835037231445,3.1094624996185303,3.6867287158966064,64.09953618049622,138.48764061927795
65.22906875610352,13.50979495048523,59.82634472846985,73.42882895469666,3.1219089031219482,3.696254253387451,64.22902178764343,138.7584626674652
65.32199668884277,13.504549741744995,59.76007866859436,73.35613417625427,3.0988552570343018,3.699852228164673,64.19153189659119,138.78960061073303
64.93369841575623,13.370004415512085,60.11467981338501,73.57388854026794,3.0666115283966064,3.7068047523498535,64.4076509475708,138.61114478111267
64.31691694259644,13.306865692138672,59.313236474990845,72.69475531578064,3.0593740940093994,3.6318044662475586,63.661890745162964,137.11387157440186
63.87240767478943,13.281746625900269,59.582210302352905,72.95067620277405,3.0547749996185303,3.64800763130188,63.9009690284729,136.91568040847778
63.90406346321106,13.349085807800293,59.28077054023743,72.7184853553772,3.0387775897979736,3.6371283531188965,63.7087025642395,136.717679977417
63.90585780143738,13.289836168289185,59.22669553756714,72.60972905158997,3.06870174407959,3.6473121643066406,63.55717849731445,136.61403465270996
63.961803674697876,13.328976392745972,59.321993827819824,72.7279839515686,3.0536551475524902,3.636474847793579,63.71542167663574,136.7956666946411
63.61973595619202,13.347550392150879,59.210488080978394,72.64533400535583,3.099419593811035,3.633434295654297,63.58065629005432,136.36610865592957
63.55481290817261,13.318627119064331,59.32208585739136,72.73523950576782,3.0674774646759033,3.6365280151367188,63.69022583961487,136.3923556804657
63.469194173812866,13.252790212631226,59.60025429725647,72.937166929245,3.0391480922698975,3.6507198810577393,63.89755654335022,136.51077961921692
49.93647623062134,10.380865097045898,46.62000131607056,57.060617446899414,2.3977370262145996,2.854264974594116,50.005003452301025,107.07349109649658
49.80677771568298,10.371543645858765,46.47530007362366,56.906949043273926,2.381728172302246,2.8512489795684814,49.869070291519165,106.78779482841492
