Flow*,P,Q,P | F(Q),tentative eval,root detection,composing flowpipe,composing atomic,Total
0,81.44179511070251,9.263130903244019,39.691468954086304,98.1321759223938,0.611473798751831,0.0053822994232177734,22.299734830856323,25.12376642227173,130.64783191680908
1,81.2388744354248,9.411723375320435,37.372005462646484,93.81686782836914,0.583850622177124,0.01563262939453125,21.691030025482178,23.72174835205078,128.27339124679565
2,84.7711284160614,9.948668718338013,42.96157455444336,106.02223873138428,0.5945448875427246,0.0035779476165771484,24.141996145248413,27.2840359210968,137.92166137695312
3,81.92126941680908,9.504717111587524,42.45238208770752,104.1594181060791,0.5550804138183594,0.005637407302856445,23.677282333374023,26.88094472885132,134.1306653022766
4,80.68895959854126,8.809805154800415,36.90626358985901,91.69439601898193,0.5365269184112549,0.009136438369750977,21.1714186668396,23.253581047058105,126.65857458114624
5,81.21171951293945,9.184468746185303,43.96137547492981,106.50669813156128,0.603743314743042,0.0035085678100585938,23.722530364990234,27.90486979484558,134.6356463432312
6,81.71785569190979,9.738444805145264,41.89771056175232,103.49576663970947,0.6479005813598633,0.003466367721557617,23.141873121261597,27.018592834472656,133.6050717830658
7,81.46782326698303,10.103536128997803,40.65275955200195,101.7466025352478,0.7622823715209961,0.01628565788269043,23.028697967529297,26.136475801467896,132.5280418395996
8,80.92864632606506,9.32054591178894,42.8006694316864,104.48422241210938,0.620872974395752,0.003510713577270508,23.698920965194702,26.83765745162964,133.33999013900757
9,82.1141791343689,9.374100685119629,41.179250717163086,101.30113887786865,0.6230385303497314,0.008940458297729492,22.285462856292725,26.84245252609253,132.90415906906128
10,80.67846608161926,9.458210945129395,45.857452392578125,110.88366556167603,0.6046566963195801,0.008328914642333984,24.570319652557373,29.293684720993042,136.24222445487976
11,82.99057865142822,10.246376276016235,37.7661349773407,96.2647442817688,0.7320492267608643,0.0033118724822998047,22.289142370224,24.16481900215149,131.2567377090454
12,81.81390285491943,9.343831777572632,37.708751916885376,94.32790565490723,0.5552482604980469,0.00951242446899414,21.954144716262817,23.774653673171997,129.13717985153198
13,81.93063473701477,9.957123279571533,41.085633277893066,102.36396646499634,0.7131834030151367,0.010790824890136719,23.198859691619873,26.298906803131104,133.27359795570374
14,79.82644939422607,9.61698317527771,43.124359130859375,105.72981119155884,0.6032052040100098,0.007182598114013672,23.815757989883423,27.51075029373169,132.8451886177063
15,83.00112748146057,9.669845581054688,41.683255195617676,102.9322190284729,0.5515000820159912,0.003317594528198242,23.353821754455566,26.618698358535767,134.59421038627625
16,80.6462869644165,9.672135353088379,41.50090479850769,102.569571018219,0.603489875793457,0.0035276412963867188,23.60904097557068,26.140792846679688,132.05385208129883
17,81.29968905448914,9.466594219207764,40.95713257789612,101.09573221206665,0.5575480461120605,0.012137174606323242,22.61638593673706,26.411593198776245,132.0209972858429
18,82.05567789077759,9.598338842391968,39.55319786071777,98.5469856262207,0.5568735599517822,0.0058171749114990234,22.501461267471313,25.154720544815063,131.45949029922485
19,81.91400122642517,9.784340620040894,43.482465982437134,106.78630542755127,0.7495450973510742,0.010045289993286133,24.031599044799805,27.63932156562805,135.44931769371033
20,80.76616024971008,9.901451587677002,43.98087215423584,108.01945924758911,0.7177090644836426,0.015245437622070312,24.309559106826782,27.956231355667114,134.91230416297913
21,82.8023841381073,9.197124004364014,38.10657358169556,94.82825469970703,0.5765078067779541,0.008746862411499023,21.604604721069336,24.341841220855713,130.38522672653198
22,81.92741751670837,9.688767194747925,39.49492573738098,98.60211229324341,0.573157548904419,0.00685429573059082,22.56334400177002,25.218008995056152,131.35601162910461
23,80.30593681335449,9.969696998596191,44.894672870635986,109.97040510177612,0.6894419193267822,0.00579524040222168,24.765368700027466,28.54577136039734,135.44443011283875
24,81.02933239936829,9.78930401802063,40.01056885719299,99.8346266746521,0.6300456523895264,0.0070269107818603516,23.310316801071167,25.07463765144348,131.1207573413849
25,79.91610193252563,9.265226125717163,38.81111478805542,96.35283470153809,0.5753171443939209,0.011415481567382812,22.11646318435669,24.440268993377686,128.22565603256226
26,81.63228821754456,9.62578296661377,40.09509062767029,99.62852239608765,0.5566494464874268,0.00337982177734375,22.75303339958191,25.605213165283203,131.58090710639954
27,82.68002343177795,9.745340347290039,45.48011636734009,110.67307186126709,0.6133182048797607,0.007367610931396484,25.002734899520874,28.72305941581726,138.15127396583557
28,81.59909176826477,9.83997130393982,36.67458438873291,93.29853200912476,0.5702364444732666,0.0054531097412109375,21.886290550231934,23.274858951568604,128.4163098335266
29,79.30849194526672,8.928844690322876,40.42500281333923,98.91459798812866,0.5585622787475586,0.00718998908996582,22.140280961990356,25.831787109375,128.91333937644958
