Flow*,P,Q,P | F(Q),tentative eval,root detection,composing flowpipe,Total
43.09902906417847,9.270470380783081,38.67870330810547,48.01640272140503,1.714318037033081,0.01740097999572754,43.165091037750244,91.18582463264465
43.04523587226868,9.238004446029663,38.694079875946045,47.99329662322998,1.710785150527954,0.017513751983642578,43.16148900985718,91.1074903011322
43.094523906707764,9.267563104629517,38.704214096069336,48.02504277229309,1.710279941558838,0.017371416091918945,43.200127840042114,91.1847448348999
43.07526350021362,9.235607385635376,38.708199977874756,47.99722719192505,1.710700273513794,0.017363548278808594,43.172024726867676,91.14315438270569
43.09602403640747,9.244874238967896,38.700095891952515,47.99845266342163,1.7072629928588867,0.017367124557495117,43.16266751289368,91.15823745727539
43.08770155906677,10.258162498474121,38.666473627090454,51.828248023986816,1.9134736061096191,0.017652273178100586,43.68160152435303,94.98265981674194
49.035271883010864,10.538628578186035,43.354191303253174,53.95150136947632,2.0269484519958496,0.018987417221069336,47.93337345123291,103.22446012496948
101.73106837272644,10.555417537689209,42.84326434135437,53.45842957496643,2.044076919555664,0.01895737648010254,47.58122229576111,155.44602513313293
62.249064445495605,10.32678484916687,42.720096826553345,53.10648441314697,2.040196418762207,0.019174814224243164,47.34969615936279,115.55888438224792
46.67204284667969,10.510069370269775,44.45122671127319,55.02132225036621,1.8729534149169922,0.018367528915405273,49.58874535560608,101.87271165847778
46.92257213592529,9.73228144645691,40.714826583862305,50.505778312683105,1.7819674015045166,0.017231464385986328,45.44829821586609,97.54731369018555
45.22970747947693,9.681123733520508,40.404253244400024,50.146281480789185,1.7232954502105713,0.017233848571777344,45.143247842788696,95.46272873878479
44.82778072357178,9.41372275352478,39.64509344100952,49.117244243621826,1.7070996761322021,0.017209291458129883,44.21655201911926,94.02080726623535
43.5707573890686,9.23906135559082,38.815529108047485,48.10903573036194,1.7197163105010986,0.017843246459960938,43.249327421188354,91.75329160690308
43.07056784629822,9.25856328010559,38.72029089927673,48.03338599205017,1.7125828266143799,0.01779007911682129,43.19905686378479,91.1667947769165
43.30429124832153,9.247683763504028,38.78693890571594,48.08849287033081,1.7092564105987549,0.017789125442504883,43.25551104545593,91.4621434211731
43.04826545715332,9.24893856048584,38.703155279159546,48.00542163848877,1.7133638858795166,0.01738595962524414,43.166070222854614,91.11777257919312
43.07316756248474,10.395973682403564,43.32904410362244,58.051718950271606,2.4549357891082764,0.01883673667907715,47.45848727226257,101.19424080848694
51.630881786346436,10.93732237815857,46.93844938278198,57.93285870552063,2.1038870811462402,0.01926445960998535,51.6921124458313,109.75807881355286
102.46888971328735,10.90578842163086,45.31616401672363,56.27955603599548,2.087468385696411,0.0194246768951416,50.20694971084595,158.9885058403015
107.11729454994202,10.504456758499146,44.82633972167969,55.38847899436951,2.0827736854553223,0.019135713577270508,49.4412784576416,162.78561663627625
53.67175650596619,11.04739499092102,44.36996102333069,55.47442579269409,2.1019818782806396,0.019000530242919922,49.528555393218994,109.36617350578308
51.947251081466675,11.253729820251465,46.475173473358154,57.78623390197754,2.007628917694092,0.01859760284423828,51.96296429634094,109.93106746673584
50.50766968727112,10.170578241348267,44.60054850578308,54.82844853401184,1.8775126934051514,0.017708301544189453,49.48406195640564,105.50388622283936
47.236469745635986,9.745919466018677,40.942543029785156,50.74553632736206,1.7482407093048096,0.017232894897460938,45.72376823425293,98.0717658996582
45.401711225509644,9.405671834945679,39.54150748252869,49.00536918640137,1.696216344833374,0.017146587371826172,44.123103618621826,94.48662066459656
43.41559195518494,9.245702743530273,39.20986318588257,48.50968360900879,1.7229604721069336,0.01830005645751953,43.586716651916504,91.99552822113037
43.10769581794739,9.241984128952026,38.71016240119934,48.00606393814087,1.7145111560821533,0.018204450607299805,43.17495250701904,91.18415117263794
43.10356521606445,9.234391450881958,38.68437361717224,47.972357749938965,1.7077999114990234,0.017941951751708984,43.15167784690857,91.14767026901245
43.07719135284424,11.788622617721558,43.58848309516907,56.66490411758423,1.967747688293457,0.01818537712097168,45.062496185302734,99.80846953392029
55.76388883590698,11.251205921173096,46.89046382904053,58.19701886177063,2.164198875427246,0.01933884620666504,51.90889286994934,114.1947283744812
55.97409701347351,11.846006393432617,48.15003681182861,60.063440799713135,2.281073808670044,0.02011847496032715,53.17820906639099,116.23471117019653
90.58392858505249,11.021574974060059,47.08081316947937,58.15744924545288,2.1715569496154785,0.019436359405517578,51.841288328170776,149.01021695137024
97.47630333900452,11.451294422149658,47.000629901885986,58.50710678100586,2.2090439796447754,0.019433975219726562,52.11700248718262,156.26698517799377
85.8485038280487,11.108732223510742,46.45202994346619,57.61680817604065,2.1822056770324707,0.019247055053710938,51.502257108688354,143.69397830963135
56.91309881210327,11.546749353408813,48.39084458351135,59.99274301528931,2.136291742324829,0.019189119338989258,53.88242483139038,117.11137104034424
51.17449975013733,10.999603748321533,46.793686866760254,57.84923458099365,1.9206063747406006,0.018384456634521484,52.20369219779968,109.20048117637634
48.59553861618042,9.541170120239258,40.33859705924988,49.934521198272705,1.7827961444854736,0.017300844192504883,44.9187445640564,98.63180255889893
43.2980260848999,9.475462198257446,39.237481355667114,48.76700949668884,1.7494068145751953,0.01798868179321289,43.68564796447754,92.13151097297668
43.200881242752075,9.267883062362671,38.739627838134766,48.061317920684814,1.708836317062378,0.0181884765625,43.21976161003113,91.33252120018005
